Unnamed: 0,game_id,season,home_team,away_team,week,season_type,team.x,team.y,url
1771,2015_12_NO_HOU,2015,HOU,NO,12,REG,texans,saints,https://www.nfl.com/plus/games/saints-at-texans-2015-reg-12/
1502,2014_12_DET_NE,2014,NE,DET,12,REG,patriots,lions,https://www.nfl.com/plus/games/lions-at-patriots-2014-reg-12/
470,2010_14_NYG_MIN,2010,MIN,NYG,14,REG,vikings,giants,https://www.nfl.com/plus/games/giants-at-vikings-2010-reg-14/
2359,2017_15_PHI_NYG,2017,NYG,PHI,15,REG,giants,eagles,https://www.nfl.com/plus/games/eagles-at-giants-2017-reg-15/
1683,2015_06_CAR_SEA,2015,SEA,CAR,6,REG,seahawks,panthers,https://www.nfl.com/plus/games/panthers-at-seahawks-2015-reg-6/
254,2009_17_SF_STL,2009,LA,SF,17,REG,rams,49ers,https://www.nfl.com/plus/games/49ers-at-rams-2009-reg-17/
2860,2019_13_TB_JAX,2019,JAX,TB,13,REG,jaguars,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-jaguars-2019-reg-13/
2212,2017_05_SF_IND,2017,IND,SF,5,REG,colts,49ers,https://www.nfl.com/plus/games/49ers-at-colts-2017-reg-5/
31,2009_02_STL_WAS,2009,WAS,LA,2,REG,redskins,rams,https://www.nfl.com/plus/games/rams-at-redskins-2009-reg-2/
2543,2018_10_DET_CHI,2018,CHI,DET,10,REG,bears,lions,https://www.nfl.com/plus/games/lions-at-bears-2018-reg-10/
2436,2018_03_BUF_MIN,2018,MIN,BUF,3,REG,vikings,bills,https://www.nfl.com/plus/games/bills-at-vikings-2018-reg-3/
747,2011_15_DAL_TB,2011,TB,DAL,15,REG,buccaneers,cowboys,https://www.nfl.com/plus/games/cowboys-at-buccaneers-2011-reg-15/
762,2011_16_CLE_BAL,2011,BAL,CLE,16,REG,ravens,browns,https://www.nfl.com/plus/games/browns-at-ravens-2011-reg-16/
3108,2020_12_MIA_NYJ,2020,NYJ,MIA,12,REG,jets,dolphins,https://www.nfl.com/plus/games/dolphins-at-jets-2020-reg-12/
3885,2023_09_IND_CAR,2023,CAR,IND,9,REG,panthers,colts,https://www.nfl.com/plus/games/colts-at-panthers-2023-reg-9/
890,2012_06_OAK_ATL,2012,ATL,LV,6,REG,falcons,raiders,https://www.nfl.com/plus/games/raiders-at-falcons-2012-reg-6/
1695,2015_07_BAL_ARI,2015,ARI,BAL,7,REG,cardinals,ravens,https://www.nfl.com/plus/games/ravens-at-cardinals-2015-reg-7/
1920,2016_04_CLE_WAS,2016,WAS,CLE,4,REG,redskins,browns,https://www.nfl.com/plus/games/browns-at-redskins-2016-reg-4/
3177,2020_16_TEN_GB,2020,GB,TEN,16,REG,packers,titans,https://www.nfl.com/plus/games/titans-at-packers-2020-reg-16/
67,2009_05_HOU_ARI,2009,ARI,HOU,5,REG,cardinals,texans,https://www.nfl.com/plus/games/texans-at-cardinals-2009-reg-5/
771,2011_16_SD_DET,2011,DET,LAC,16,REG,lions,chargers,https://www.nfl.com/plus/games/chargers-at-lions-2011-reg-16/
3779,2023_02_IND_HOU,2023,HOU,IND,2,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2023-reg-2/
1510,2014_12_TEN_PHI,2014,PHI,TEN,12,REG,eagles,titans,https://www.nfl.com/plus/games/titans-at-eagles-2014-reg-12/
3391,2021_14_BUF_TB,2021,TB,BUF,14,REG,buccaneers,bills,https://www.nfl.com/plus/games/bills-at-buccaneers-2021-reg-14/
3,2009_01_DAL_TB,2009,TB,DAL,1,REG,buccaneers,cowboys,https://www.nfl.com/plus/games/cowboys-at-buccaneers-2009-reg-1/
3703,2022_16_DET_CAR,2022,CAR,DET,16,REG,panthers,lions,https://www.nfl.com/plus/games/lions-at-panthers-2022-reg-16/
884,2012_06_GB_HOU,2012,HOU,GB,6,REG,texans,packers,https://www.nfl.com/plus/games/packers-at-texans-2012-reg-6/
3893,2023_09_TEN_PIT,2023,PIT,TEN,9,REG,steelers,titans,https://www.nfl.com/plus/games/titans-at-steelers-2023-reg-9/
568,2011_03_ATL_TB,2011,TB,ATL,3,REG,buccaneers,falcons,https://www.nfl.com/plus/games/falcons-at-buccaneers-2011-reg-3/
2328,2017_13_WAS_DAL,2017,DAL,WAS,13,REG,cowboys,redskins,https://www.nfl.com/plus/games/redskins-at-cowboys-2017-reg-13/
1335,2013_21_SEA_DEN,2013,DEN,SEA,4,POST,broncos,seahawks,https://www.nfl.com/plus/games/seahawks-at-broncos-2013-post-4/
3591,2022_08_MIA_DET,2022,DET,MIA,8,REG,lions,dolphins,https://www.nfl.com/plus/games/dolphins-at-lions-2022-reg-8/
2302,2017_12_GB_PIT,2017,PIT,GB,12,REG,steelers,packers,https://www.nfl.com/plus/games/packers-at-steelers-2017-reg-12/
2111,2016_17_BAL_CIN,2016,CIN,BAL,17,REG,bengals,ravens,https://www.nfl.com/plus/games/ravens-at-bengals-2016-reg-17/
1348,2014_01_SD_ARI,2014,ARI,LAC,1,REG,cardinals,chargers,https://www.nfl.com/plus/games/chargers-at-cardinals-2014-reg-1/
3812,2023_04_DET_GB,2023,GB,DET,4,REG,packers,lions,https://www.nfl.com/plus/games/lions-at-packers-2023-reg-4/
3920,2023_11_SEA_LA,2023,LA,SEA,11,REG,rams,seahawks,https://www.nfl.com/plus/games/seahawks-at-rams-2023-reg-11/
2514,2018_08_GB_LA,2018,LA,GB,8,REG,rams,packers,https://www.nfl.com/plus/games/packers-at-rams-2018-reg-8/
1938,2016_05_HOU_MIN,2016,MIN,HOU,5,REG,vikings,texans,https://www.nfl.com/plus/games/texans-at-vikings-2016-reg-5/
252,2009_17_PHI_DAL,2009,DAL,PHI,17,REG,cowboys,eagles,https://www.nfl.com/plus/games/eagles-at-cowboys-2009-reg-17/
1318,2013_17_KC_SD,2013,LAC,KC,17,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2013-reg-17/
734,2011_14_MIN_DET,2011,DET,MIN,14,REG,lions,vikings,https://www.nfl.com/plus/games/vikings-at-lions-2011-reg-14/
2379,2017_17_CAR_ATL,2017,ATL,CAR,17,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2017-reg-17/
517,2010_17_NYG_WAS,2010,WAS,NYG,17,REG,redskins,giants,https://www.nfl.com/plus/games/giants-at-redskins-2010-reg-17/
1682,2015_06_BAL_SF,2015,SF,BAL,6,REG,49ers,ravens,https://www.nfl.com/plus/games/ravens-at-49ers-2015-reg-6/
540,2011_01_DET_TB,2011,TB,DET,1,REG,buccaneers,lions,https://www.nfl.com/plus/games/lions-at-buccaneers-2011-reg-1/
1794,2015_13_SF_CHI,2015,CHI,SF,13,REG,bears,49ers,https://www.nfl.com/plus/games/49ers-at-bears-2015-reg-13/
417,2010_11_CLE_JAX,2010,JAX,CLE,11,REG,jaguars,browns,https://www.nfl.com/plus/games/browns-at-jaguars-2010-reg-11/
1087,2013_02_DAL_KC,2013,KC,DAL,2,REG,chiefs,cowboys,https://www.nfl.com/plus/games/cowboys-at-chiefs-2013-reg-2/
1099,2013_02_TEN_HOU,2013,HOU,TEN,2,REG,texans,titans,https://www.nfl.com/plus/games/titans-at-texans-2013-reg-2/
413,2010_11_ATL_STL,2010,LA,ATL,11,REG,rams,falcons,https://www.nfl.com/plus/games/falcons-at-rams-2010-reg-11/
509,2010_17_BUF_NYJ,2010,NYJ,BUF,17,REG,jets,bills,https://www.nfl.com/plus/games/bills-at-jets-2010-reg-17/
3469,2021_20_CIN_TEN,2021,TEN,CIN,2,POST,titans,bengals,https://www.nfl.com/plus/games/bengals-at-titans-2021-post-2/
1262,2013_14_BUF_TB,2013,TB,BUF,14,REG,buccaneers,bills,https://www.nfl.com/plus/games/bills-at-buccaneers-2013-reg-14/
3167,2020_16_CLE_NYJ,2020,NYJ,CLE,16,REG,jets,browns,https://www.nfl.com/plus/games/browns-at-jets-2020-reg-16/
1904,2016_03_BAL_JAX,2016,JAX,BAL,3,REG,jaguars,ravens,https://www.nfl.com/plus/games/ravens-at-jaguars-2016-reg-3/
3111,2020_12_SEA_PHI,2020,PHI,SEA,12,REG,eagles,seahawks,https://www.nfl.com/plus/games/seahawks-at-eagles-2020-reg-12/
3532,2022_04_MIA_CIN,2022,CIN,MIA,4,REG,bengals,dolphins,https://www.nfl.com/plus/games/dolphins-at-bengals-2022-reg-4/
2013,2016_10_MIA_SD,2016,LAC,MIA,10,REG,chargers,dolphins,https://www.nfl.com/plus/games/dolphins-at-chargers-2016-reg-10/
2715,2019_03_NYJ_NE,2019,NE,NYJ,3,REG,patriots,jets,https://www.nfl.com/plus/games/jets-at-patriots-2019-reg-3/
2284,2017_11_ATL_SEA,2017,SEA,ATL,11,REG,seahawks,falcons,https://www.nfl.com/plus/games/falcons-at-seahawks-2017-reg-11/
2241,2017_07_TEN_CLE,2017,CLE,TEN,7,REG,browns,titans,https://www.nfl.com/plus/games/titans-at-browns-2017-reg-7/
2297,2017_12_BUF_KC,2017,KC,BUF,12,REG,chiefs,bills,https://www.nfl.com/plus/games/bills-at-chiefs-2017-reg-12/
3618,2022_10_IND_LV,2022,LV,IND,10,REG,raiders,colts,https://www.nfl.com/plus/games/colts-at-raiders-2022-reg-10/
2736,2019_05_BAL_PIT,2019,PIT,BAL,5,REG,steelers,ravens,https://www.nfl.com/plus/games/ravens-at-steelers-2019-reg-5/
3398,2021_14_NYG_LAC,2021,LAC,NYG,14,REG,chargers,giants,https://www.nfl.com/plus/games/giants-at-chargers-2021-reg-14/
2961,2020_02_JAX_TEN,2020,TEN,JAX,2,REG,titans,jaguars,https://www.nfl.com/plus/games/jaguars-at-titans-2020-reg-2/
552,2011_02_BAL_TEN,2011,TEN,BAL,2,REG,titans,ravens,https://www.nfl.com/plus/games/ravens-at-titans-2011-reg-2/
2236,2017_07_KC_OAK,2017,LV,KC,7,REG,raiders,chiefs,https://www.nfl.com/plus/games/chiefs-at-raiders-2017-reg-7/
1477,2014_10_MIA_DET,2014,DET,MIA,10,REG,lions,dolphins,https://www.nfl.com/plus/games/dolphins-at-lions-2014-reg-10/
127,2009_09_SD_NYG,2009,NYG,LAC,9,REG,giants,chargers,https://www.nfl.com/plus/games/chargers-at-giants-2009-reg-9/
2638,2018_16_LA_ARI,2018,ARI,LA,16,REG,cardinals,rams,https://www.nfl.com/plus/games/rams-at-cardinals-2018-reg-16/
2403,2017_21_PHI_NE,2017,NE,PHI,4,POST,patriots,eagles,https://www.nfl.com/plus/games/eagles-at-patriots-2017-post-4/
3879,2023_08_PHI_WAS,2023,WAS,PHI,8,REG,commanders,eagles,https://www.nfl.com/plus/games/eagles-at-commanders-2023-reg-8/
551,2011_02_ARI_WAS,2011,WAS,ARI,2,REG,redskins,cardinals,https://www.nfl.com/plus/games/cardinals-at-redskins-2011-reg-2/
3581,2022_07_SEA_LAC,2022,LAC,SEA,7,REG,chargers,seahawks,https://www.nfl.com/plus/games/seahawks-at-chargers-2022-reg-7/
1612,2015_01_MIN_SF,2015,SF,MIN,1,REG,49ers,vikings,https://www.nfl.com/plus/games/vikings-at-49ers-2015-reg-1/
661,2011_09_SEA_DAL,2011,DAL,SEA,9,REG,cowboys,seahawks,https://www.nfl.com/plus/games/seahawks-at-cowboys-2011-reg-9/
6,2009_01_JAX_IND,2009,IND,JAX,1,REG,colts,jaguars,https://www.nfl.com/plus/games/jaguars-at-colts-2009-reg-1/
3490,2022_01_TB_DAL,2022,DAL,TB,1,REG,cowboys,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-cowboys-2022-reg-1/
2520,2018_08_PHI_JAX,2018,JAX,PHI,8,REG,jaguars,eagles,https://www.nfl.com/plus/games/eagles-at-jaguars-2018-reg-8/
814,2012_01_SEA_ARI,2012,ARI,SEA,1,REG,cardinals,seahawks,https://www.nfl.com/plus/games/seahawks-at-cardinals-2012-reg-1/
1687,2015_06_HOU_JAX,2015,JAX,HOU,6,REG,jaguars,texans,https://www.nfl.com/plus/games/texans-at-jaguars-2015-reg-6/
1385,2014_04_BUF_HOU,2014,HOU,BUF,4,REG,texans,bills,https://www.nfl.com/plus/games/bills-at-texans-2014-reg-4/
1006,2012_14_PHI_TB,2012,TB,PHI,14,REG,buccaneers,eagles,https://www.nfl.com/plus/games/eagles-at-buccaneers-2012-reg-14/
1286,2013_15_NO_STL,2013,LA,NO,15,REG,rams,saints,https://www.nfl.com/plus/games/saints-at-rams-2013-reg-15/
640,2011_08_CLE_SF,2011,SF,CLE,8,REG,49ers,browns,https://www.nfl.com/plus/games/browns-at-49ers-2011-reg-8/
1023,2012_15_SF_NE,2012,NE,SF,15,REG,patriots,49ers,https://www.nfl.com/plus/games/49ers-at-patriots-2012-reg-15/
1850,2015_17_OAK_KC,2015,KC,LV,17,REG,chiefs,raiders,https://www.nfl.com/plus/games/raiders-at-chiefs-2015-reg-17/
2011,2016_10_KC_CAR,2016,CAR,KC,10,REG,panthers,chiefs,https://www.nfl.com/plus/games/chiefs-at-panthers-2016-reg-10/
1806,2015_14_SD_KC,2015,KC,LAC,14,REG,chiefs,chargers,https://www.nfl.com/plus/games/chargers-at-chiefs-2015-reg-14/
2973,2020_03_DAL_SEA,2020,SEA,DAL,3,REG,seahawks,cowboys,https://www.nfl.com/plus/games/cowboys-at-seahawks-2020-reg-3/
319,2010_04_CHI_NYG,2010,NYG,CHI,4,REG,giants,bears,https://www.nfl.com/plus/games/bears-at-giants-2010-reg-4/
4024,2023_18_LA_SF,2023,SF,LA,18,REG,49ers,rams,https://www.nfl.com/plus/games/rams-at-49ers-2023-reg-18/
69,2009_05_JAX_SEA,2009,SEA,JAX,5,REG,seahawks,jaguars,https://www.nfl.com/plus/games/jaguars-at-seahawks-2009-reg-5/
898,2012_07_GB_STL,2012,LA,GB,7,REG,rams,packers,https://www.nfl.com/plus/games/packers-at-rams-2012-reg-7/
3753,2022_20_DAL_SF,2022,SF,DAL,2,POST,49ers,cowboys,https://www.nfl.com/plus/games/cowboys-at-49ers-2022-post-2/
3517,2022_03_LA_ARI,2022,ARI,LA,3,REG,cardinals,rams,https://www.nfl.com/plus/games/rams-at-cardinals-2022-reg-3/
3927,2023_12_CLE_DEN,2023,DEN,CLE,12,REG,broncos,browns,https://www.nfl.com/plus/games/browns-at-broncos-2023-reg-12/
304,2010_03_DAL_HOU,2010,HOU,DAL,3,REG,texans,cowboys,https://www.nfl.com/plus/games/cowboys-at-texans-2010-reg-3/
1861,2015_18_PIT_CIN,2015,CIN,PIT,1,POST,bengals,steelers,https://www.nfl.com/plus/games/steelers-at-bengals-2015-post-1/
3674,2022_14_JAX_TEN,2022,TEN,JAX,14,REG,titans,jaguars,https://www.nfl.com/plus/games/jaguars-at-titans-2022-reg-14/
2063,2016_14_ATL_LA,2016,LA,ATL,14,REG,rams,falcons,https://www.nfl.com/plus/games/falcons-at-rams-2016-reg-14/
1419,2014_06_IND_HOU,2014,HOU,IND,6,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2014-reg-6/
2828,2019_11_KC_LAC,2019,LAC,KC,11,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2019-reg-11/
3830,2023_05_JAX_BUF,2023,BUF,JAX,5,REG,bills,jaguars,https://www.nfl.com/plus/games/jaguars-at-bills-2023-reg-5/
3147,2020_15_CAR_GB,2020,GB,CAR,15,REG,packers,panthers,https://www.nfl.com/plus/games/panthers-at-packers-2020-reg-15/
695,2011_12_ARI_STL,2011,LA,ARI,12,REG,rams,cardinals,https://www.nfl.com/plus/games/cardinals-at-rams-2011-reg-12/
3511,2022_03_DAL_NYG,2022,NYG,DAL,3,REG,giants,cowboys,https://www.nfl.com/plus/games/cowboys-at-giants-2022-reg-3/
1936,2016_05_CHI_IND,2016,IND,CHI,5,REG,colts,bears,https://www.nfl.com/plus/games/bears-at-colts-2016-reg-5/
2862,2019_13_WAS_CAR,2019,CAR,WAS,13,REG,panthers,redskins,https://www.nfl.com/plus/games/redskins-at-panthers-2019-reg-13/
3509,2022_03_BUF_MIA,2022,MIA,BUF,3,REG,dolphins,bills,https://www.nfl.com/plus/games/bills-at-dolphins-2022-reg-3/
2896,2019_16_BAL_CLE,2019,CLE,BAL,16,REG,browns,ravens,https://www.nfl.com/plus/games/ravens-at-browns-2019-reg-16/
2095,2016_16_ATL_CAR,2016,CAR,ATL,16,REG,panthers,falcons,https://www.nfl.com/plus/games/falcons-at-panthers-2016-reg-16/
895,2012_07_CLE_IND,2012,IND,CLE,7,REG,colts,browns,https://www.nfl.com/plus/games/browns-at-colts-2012-reg-7/
1327,2013_18_SD_CIN,2013,CIN,LAC,1,POST,bengals,chargers,https://www.nfl.com/plus/games/chargers-at-bengals-2013-post-1/
2408,2018_01_DAL_CAR,2018,CAR,DAL,1,REG,panthers,cowboys,https://www.nfl.com/plus/games/cowboys-at-panthers-2018-reg-1/
2583,2018_13_CAR_TB,2018,TB,CAR,13,REG,buccaneers,panthers,https://www.nfl.com/plus/games/panthers-at-buccaneers-2018-reg-13/
1781,2015_13_BAL_MIA,2015,MIA,BAL,13,REG,dolphins,ravens,https://www.nfl.com/plus/games/ravens-at-dolphins-2015-reg-13/
3690,2022_15_KC_HOU,2022,HOU,KC,15,REG,texans,chiefs,https://www.nfl.com/plus/games/chiefs-at-texans-2022-reg-15/
1795,2015_14_ATL_CAR,2015,CAR,ATL,14,REG,panthers,falcons,https://www.nfl.com/plus/games/falcons-at-panthers-2015-reg-14/
1005,2012_14_NYJ_JAX,2012,JAX,NYJ,14,REG,jaguars,jets,https://www.nfl.com/plus/games/jets-at-jaguars-2012-reg-14/
1370,2014_03_DAL_STL,2014,LA,DAL,3,REG,rams,cowboys,https://www.nfl.com/plus/games/cowboys-at-rams-2014-reg-3/
1715,2015_08_NYG_NO,2015,NO,NYG,8,REG,saints,giants,https://www.nfl.com/plus/games/giants-at-saints-2015-reg-8/
3433,2021_17_ATL_BUF,2021,BUF,ATL,17,REG,bills,falcons,https://www.nfl.com/plus/games/falcons-at-bills-2021-reg-17/
485,2010_15_JAX_IND,2010,IND,JAX,15,REG,colts,jaguars,https://www.nfl.com/plus/games/jaguars-at-colts-2010-reg-15/
3970,2023_15_DAL_BUF,2023,BUF,DAL,15,REG,bills,cowboys,https://www.nfl.com/plus/games/cowboys-at-bills-2023-reg-15/
3294,2021_06_TB_PHI,2021,PHI,TB,6,REG,eagles,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-eagles-2021-reg-6/
3022,2020_06_DET_JAX,2020,JAX,DET,6,REG,jaguars,lions,https://www.nfl.com/plus/games/lions-at-jaguars-2020-reg-6/
1277,2013_15_ARI_TEN,2013,TEN,ARI,15,REG,titans,cardinals,https://www.nfl.com/plus/games/cardinals-at-titans-2013-reg-15/
2376,2017_16_TB_CAR,2017,CAR,TB,16,REG,panthers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-panthers-2017-reg-16/
2164,2017_02_PHI_KC,2017,KC,PHI,2,REG,chiefs,eagles,https://www.nfl.com/plus/games/eagles-at-chiefs-2017-reg-2/
1199,2013_09_SD_WAS,2013,WAS,LAC,9,REG,redskins,chargers,https://www.nfl.com/plus/games/chargers-at-redskins-2013-reg-9/
3774,2023_01_TEN_NO,2023,NO,TEN,1,REG,saints,titans,https://www.nfl.com/plus/games/titans-at-saints-2023-reg-1/
529,2010_19_GB_ATL,2010,ATL,GB,2,POST,falcons,packers,https://www.nfl.com/plus/games/packers-at-falcons-2010-post-2/
297,2010_02_SEA_DEN,2010,DEN,SEA,2,REG,broncos,seahawks,https://www.nfl.com/plus/games/seahawks-at-broncos-2010-reg-2/
474,2010_14_STL_NO,2010,NO,LA,14,REG,saints,rams,https://www.nfl.com/plus/games/rams-at-saints-2010-reg-14/
839,2012_03_HOU_DEN,2012,DEN,HOU,3,REG,broncos,texans,https://www.nfl.com/plus/games/texans-at-broncos-2012-reg-3/
283,2010_01_SF_SEA,2010,SEA,SF,1,REG,seahawks,49ers,https://www.nfl.com/plus/games/49ers-at-seahawks-2010-reg-1/
270,2010_01_BAL_NYJ,2010,NYJ,BAL,1,REG,jets,ravens,https://www.nfl.com/plus/games/ravens-at-jets-2010-reg-1/
1464,2014_09_OAK_SEA,2014,SEA,LV,9,REG,seahawks,raiders,https://www.nfl.com/plus/games/raiders-at-seahawks-2014-reg-9/
55,2009_04_NYG_KC,2009,KC,NYG,4,REG,chiefs,giants,https://www.nfl.com/plus/games/giants-at-chiefs-2009-reg-4/
189,2009_13_SF_SEA,2009,SEA,SF,13,REG,seahawks,49ers,https://www.nfl.com/plus/games/49ers-at-seahawks-2009-reg-13/
1564,2014_16_DEN_CIN,2014,CIN,DEN,16,REG,bengals,broncos,https://www.nfl.com/plus/games/broncos-at-bengals-2014-reg-16/
3594,2022_08_PIT_PHI,2022,PHI,PIT,8,REG,eagles,steelers,https://www.nfl.com/plus/games/steelers-at-eagles-2022-reg-8/
1001,2012_14_HOU_NE,2012,NE,HOU,14,REG,patriots,texans,https://www.nfl.com/plus/games/texans-at-patriots-2012-reg-14/
3548,2022_05_MIA_NYJ,2022,NYJ,MIA,5,REG,jets,dolphins,https://www.nfl.com/plus/games/dolphins-at-jets-2022-reg-5/
1933,2016_05_ARI_SF,2016,SF,ARI,5,REG,49ers,cardinals,https://www.nfl.com/plus/games/cardinals-at-49ers-2016-reg-5/
918,2012_08_TB_MIN,2012,MIN,TB,8,REG,vikings,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-vikings-2012-reg-8/
745,2011_15_CIN_STL,2011,LA,CIN,15,REG,rams,bengals,https://www.nfl.com/plus/games/bengals-at-rams-2011-reg-15/
3487,2022_01_PHI_DET,2022,DET,PHI,1,REG,lions,eagles,https://www.nfl.com/plus/games/eagles-at-lions-2022-reg-1/
3851,2023_06_WAS_ATL,2023,ATL,WAS,6,REG,falcons,commanders,https://www.nfl.com/plus/games/commanders-at-falcons-2023-reg-6/
1217,2013_11_ATL_TB,2013,TB,ATL,11,REG,buccaneers,falcons,https://www.nfl.com/plus/games/falcons-at-buccaneers-2013-reg-11/
3535,2022_04_NYJ_PIT,2022,PIT,NYJ,4,REG,steelers,jets,https://www.nfl.com/plus/games/jets-at-steelers-2022-reg-4/
2266,2017_09_OAK_MIA,2017,MIA,LV,9,REG,dolphins,raiders,https://www.nfl.com/plus/games/raiders-at-dolphins-2017-reg-9/
2804,2019_09_TEN_CAR,2019,CAR,TEN,9,REG,panthers,titans,https://www.nfl.com/plus/games/titans-at-panthers-2019-reg-9/
1396,2014_04_TEN_IND,2014,IND,TEN,4,REG,colts,titans,https://www.nfl.com/plus/games/titans-at-colts-2014-reg-4/
3017,2020_06_BAL_PHI,2020,PHI,BAL,6,REG,eagles,ravens,https://www.nfl.com/plus/games/ravens-at-eagles-2020-reg-6/
1761,2015_11_TEN_JAX,2015,JAX,TEN,11,REG,jaguars,titans,https://www.nfl.com/plus/games/titans-at-jaguars-2015-reg-11/
1076,2013_01_MIA_CLE,2013,CLE,MIA,1,REG,browns,dolphins,https://www.nfl.com/plus/games/dolphins-at-browns-2013-reg-1/
390,2010_09_MIA_BAL,2010,BAL,MIA,9,REG,ravens,dolphins,https://www.nfl.com/plus/games/dolphins-at-ravens-2010-reg-9/
2252,2017_08_MIN_CLE,2017,CLE,MIN,8,REG,browns,vikings,https://www.nfl.com/plus/games/vikings-at-browns-2017-reg-8/
3973,2023_15_KC_NE,2023,NE,KC,15,REG,patriots,chiefs,https://www.nfl.com/plus/games/chiefs-at-patriots-2023-reg-15/
3032,2020_07_CLE_CIN,2020,CIN,CLE,7,REG,bengals,browns,https://www.nfl.com/plus/games/browns-at-bengals-2020-reg-7/
2174,2017_03_HOU_NE,2017,NE,HOU,3,REG,patriots,texans,https://www.nfl.com/plus/games/texans-at-patriots-2017-reg-3/
1639,2015_03_DEN_DET,2015,DET,DEN,3,REG,lions,broncos,https://www.nfl.com/plus/games/broncos-at-lions-2015-reg-3/
364,2010_07_NE_SD,2010,LAC,NE,7,REG,chargers,patriots,https://www.nfl.com/plus/games/patriots-at-chargers-2010-reg-7/
3291,2021_06_MIA_JAX,2021,JAX,MIA,6,REG,jaguars,dolphins,https://www.nfl.com/plus/games/dolphins-at-jaguars-2021-reg-6/
3125,2020_13_NE_LAC,2020,LAC,NE,13,REG,chargers,patriots,https://www.nfl.com/plus/games/patriots-at-chargers-2020-reg-13/
2187,2017_04_CIN_CLE,2017,CLE,CIN,4,REG,browns,bengals,https://www.nfl.com/plus/games/bengals-at-browns-2017-reg-4/
2005,2016_10_CIN_NYG,2016,NYG,CIN,10,REG,giants,bengals,https://www.nfl.com/plus/games/bengals-at-giants-2016-reg-10/
681,2011_11_ARI_SF,2011,SF,ARI,11,REG,49ers,cardinals,https://www.nfl.com/plus/games/cardinals-at-49ers-2011-reg-11/
928,2012_09_KC_SD,2012,LAC,KC,9,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2012-reg-9/
324,2010_04_IND_JAX,2010,JAX,IND,4,REG,jaguars,colts,https://www.nfl.com/plus/games/colts-at-jaguars-2010-reg-4/
269,2010_01_ATL_PIT,2010,PIT,ATL,1,REG,steelers,falcons,https://www.nfl.com/plus/games/falcons-at-steelers-2010-reg-1/
1977,2016_08_ARI_CAR,2016,CAR,ARI,8,REG,panthers,cardinals,https://www.nfl.com/plus/games/cardinals-at-panthers-2016-reg-8/
3242,2021_03_CIN_PIT,2021,PIT,CIN,3,REG,steelers,bengals,https://www.nfl.com/plus/games/bengals-at-steelers-2021-reg-3/
3666,2022_13_PIT_ATL,2022,ATL,PIT,13,REG,falcons,steelers,https://www.nfl.com/plus/games/steelers-at-falcons-2022-reg-13/
994,2012_14_ARI_SEA,2012,SEA,ARI,14,REG,seahawks,cardinals,https://www.nfl.com/plus/games/cardinals-at-seahawks-2012-reg-14/
3890,2023_09_NYG_LV,2023,LV,NYG,9,REG,raiders,giants,https://www.nfl.com/plus/games/giants-at-raiders-2023-reg-9/
3081,2020_10_SEA_LA,2020,LA,SEA,10,REG,rams,seahawks,https://www.nfl.com/plus/games/seahawks-at-rams-2020-reg-10/
369,2010_07_SF_CAR,2010,CAR,SF,7,REG,panthers,49ers,https://www.nfl.com/plus/games/49ers-at-panthers-2010-reg-7/
3261,2021_04_LV_LAC,2021,LAC,LV,4,REG,chargers,raiders,https://www.nfl.com/plus/games/raiders-at-chargers-2021-reg-4/
3730,2022_18_ARI_SF,2022,SF,ARI,18,REG,49ers,cardinals,https://www.nfl.com/plus/games/cardinals-at-49ers-2022-reg-18/
3069,2020_09_PIT_DAL,2020,DAL,PIT,9,REG,cowboys,steelers,https://www.nfl.com/plus/games/steelers-at-cowboys-2020-reg-9/
295,2010_02_PHI_DET,2010,DET,PHI,2,REG,lions,eagles,https://www.nfl.com/plus/games/eagles-at-lions-2010-reg-2/
1213,2013_10_SEA_ATL,2013,ATL,SEA,10,REG,falcons,seahawks,https://www.nfl.com/plus/games/seahawks-at-falcons-2013-reg-10/
3458,2021_18_PIT_BAL,2021,BAL,PIT,18,REG,ravens,steelers,https://www.nfl.com/plus/games/steelers-at-ravens-2021-reg-18/
2770,2019_07_MIA_BUF,2019,BUF,MIA,7,REG,bills,dolphins,https://www.nfl.com/plus/games/dolphins-at-bills-2019-reg-7/
1183,2013_08_NYG_PHI,2013,PHI,NYG,8,REG,eagles,giants,https://www.nfl.com/plus/games/giants-at-eagles-2013-reg-8/
1897,2016_02_PHI_CHI,2016,CHI,PHI,2,REG,bears,eagles,https://www.nfl.com/plus/games/eagles-at-bears-2016-reg-2/
1574,2014_16_SEA_ARI,2014,ARI,SEA,16,REG,cardinals,seahawks,https://www.nfl.com/plus/games/seahawks-at-cardinals-2014-reg-16/
